timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,anomaly_score,is_anomaly,alert_level
1719729848.010511,192.168.238.128,64.233.164.94,58393,443,UDP,17,-0.1,0,LOW
1719729848.100277,192.168.238.128,192.168.238.2,43694,53,UDP,4,0.0,0,NORMAL
1719729848.12277,192.168.238.128,64.233.165.84,45632,443,UDP,37,0.0,0,NORMAL
1719729848.716876,192.168.238.128,192.168.238.2,46332,53,UDP,4,0.0,0,NORMAL
1719729848.730106,192.168.238.128,64.233.162.105,46446,443,UDP,21,0.0,0,NORMAL
1719729851.723116,192.168.238.128,192.168.238.2,43878,53,UDP,4,0.0,0,NORMAL
1719729851.73771,192.168.238.128,74.125.205.156,55112,443,TCP,8,-0.1,0,LOW
1719729853.199208,192.168.238.128,192.168.238.2,50066,53,UDP,4,-0.1,0,LOW
1719729853.225238,173.194.140.168,192.168.238.128,443,60096,TCP,21,0.0,0,NORMAL
1719729853.225724,173.194.140.168,192.168.238.128,443,60110,TCP,22,0.0,0,NORMAL
1719729854.607031,192.168.238.128,192.168.238.2,44246,53,UDP,2,0.0,0,NORMAL
1719729854.61195,173.194.140.168,192.168.238.128,443,60116,TCP,23,0.0,0,NORMAL
1719729854.61218,173.194.140.168,192.168.238.128,443,60130,TCP,21,0.0,0,NORMAL
1719729855.084126,192.168.238.128,192.168.238.2,34835,53,UDP,4,0.0,0,NORMAL
1719729855.095016,142.251.1.94,192.168.238.128,443,56723,UDP,21,0.0,0,NORMAL
1719729855.186784,142.251.1.94,192.168.238.128,443,36112,TCP,32,0.0,0,NORMAL
1719729855.691337,192.168.238.128,192.168.238.2,39477,53,UDP,4,0.0,0,NORMAL
1719729855.69987,192.168.238.128,192.168.238.2,53395,53,UDP,2,-0.1,0,LOW
1719729855.701627,108.177.14.102,192.168.238.128,443,49862,TCP,6,0.0,0,NORMAL
1719729855.707324,173.194.140.168,192.168.238.128,443,60132,TCP,22,0.0,0,NORMAL
1719729855.70881,192.168.238.128,192.168.238.2,35070,53,UDP,2,0.0,0,NORMAL
1719729855.716878,173.194.140.168,192.168.238.128,443,60142,TCP,22,0.0,0,NORMAL
1719729855.716977,192.168.238.128,192.168.238.2,33087,53,UDP,4,0.0,0,NORMAL
1719729855.728082,108.177.14.102,192.168.238.128,443,49866,TCP,6,0.0,0,NORMAL
1719729855.760786,192.168.238.128,192.168.238.2,57204,53,UDP,2,-0.1,0,LOW
1719729855.768621,108.177.14.102,192.168.238.128,443,49882,TCP,6,0.0,0,NORMAL
1719729855.811582,192.168.238.128,192.168.238.2,58662,53,UDP,4,-0.1,0,LOW
1719729855.837814,108.177.14.102,192.168.238.128,443,49898,TCP,6,0.0,0,NORMAL
1719729855.873714,192.168.238.128,192.168.238.2,58667,53,UDP,4,-0.1,0,LOW
1719729855.880287,108.177.14.113,192.168.238.128,443,33478,TCP,6,0.0,0,NORMAL
1719729855.916981,192.168.238.128,192.168.238.2,54294,53,UDP,4,-0.1,0,LOW
1719729855.921704,108.177.14.138,192.168.238.128,443,56318,TCP,6,0.0,0,NORMAL
1719729855.956168,192.168.238.128,192.168.238.2,56121,53,UDP,4,-0.1,0,LOW
1719729855.964523,108.177.14.139,192.168.238.128,443,42172,TCP,6,0.0,0,NORMAL
1719729856.003162,192.168.238.128,192.168.238.2,45161,53,UDP,4,0.0,0,NORMAL
1719729856.022449,108.177.14.100,192.168.238.128,443,46604,TCP,6,0.0,0,NORMAL
1719729856.067653,192.168.238.128,192.168.238.2,49812,53,UDP,4,-0.1,0,LOW
1719729856.081304,108.177.14.101,192.168.238.128,443,47418,TCP,6,0.0,0,NORMAL
1719729856.118,192.168.238.128,192.168.238.2,41624,53,UDP,4,0.0,0,NORMAL
1719729858.205539,192.168.238.128,192.168.238.2,55859,53,UDP,4,-0.1,0,LOW
1719729858.239873,192.168.238.128,64.233.163.95,43809,443,UDP,72,0.0,0,NORMAL
1719729858.241004,192.168.238.128,192.168.238.2,52016,53,UDP,4,-0.1,0,LOW
1719729858.252125,192.168.238.128,64.233.161.149,60914,443,TCP,8,-0.1,0,LOW
1719729858.884942,192.168.238.128,192.168.238.2,47731,53,UDP,2,0.0,0,NORMAL
1719729858.891557,108.177.14.113,192.168.238.128,443,33494,TCP,6,0.0,0,NORMAL
1719729858.891873,108.177.14.113,192.168.238.128,443,33496,TCP,6,0.0,0,NORMAL
1719729858.913427,192.168.238.128,192.168.238.2,51865,53,UDP,4,-0.1,0,LOW
1719729858.943439,192.168.238.128,192.168.238.2,60331,53,UDP,4,-0.1,0,LOW
1719729859.00361,192.168.238.128,192.168.238.2,59910,53,UDP,4,-0.1,0,LOW
1719729859.020027,108.177.14.102,192.168.238.128,443,49904,TCP,6,0.0,0,NORMAL
1719729859.056557,192.168.238.128,192.168.238.2,37690,53,UDP,4,0.0,0,NORMAL
1719729859.063641,108.177.14.113,192.168.238.128,443,33508,TCP,6,0.0,0,NORMAL
1719729859.10266,192.168.238.128,192.168.238.2,53926,53,UDP,4,-0.1,0,LOW
1719729859.138063,108.177.14.138,192.168.238.128,443,56330,TCP,6,0.0,0,NORMAL
1719729859.166733,192.168.238.128,192.168.238.2,33884,53,UDP,4,0.0,0,NORMAL
1719729859.170364,192.168.238.128,192.168.238.2,50476,53,UDP,4,-0.1,0,LOW
1719729859.180823,108.177.14.139,192.168.238.128,443,42182,TCP,6,0.0,0,NORMAL
1719729859.184361,192.168.238.128,64.233.163.94,52623,443,UDP,14,-0.1,0,LOW
1719729859.220445,192.168.238.128,192.168.238.2,40050,53,UDP,4,0.0,0,NORMAL
1719729859.23466,108.177.14.100,192.168.238.128,443,46616,TCP,6,0.0,0,NORMAL
1719729859.267721,192.168.238.128,192.168.238.2,42909,53,UDP,4,0.0,0,NORMAL
1719729859.279424,108.177.14.101,192.168.238.128,443,47420,TCP,6,0.0,0,NORMAL
1719729859.355915,192.168.238.128,192.168.238.2,37948,53,UDP,4,0.0,0,NORMAL
1719729891.881471,192.168.238.131,34.107.243.93,56756,443,TCP,14,-0.1,0,LOW
1719729912.453903,192.168.238.1,239.255.255.250,61569,1900,UDP,4,0.0,0,NORMAL
1719729912.454304,192.168.238.1,239.255.255.250,61573,1900,UDP,4,0.0,0,NORMAL
1719729912.483524,192.168.238.1,239.255.255.250,61577,1900,UDP,4,0.0,0,NORMAL
1719729922.926028,192.168.238.131,192.168.238.2,50595,53,UDP,2,-0.1,0,LOW
1719729922.961089,185.125.190.18,192.168.238.131,80,58536,TCP,8,0.0,0,NORMAL
1719729927.344056,192.168.238.1,192.168.238.255,138,138,UDP,1,0.0,0,NORMAL
1719729935.722046,192.168.238.128,34.107.243.93,34102,443,TCP,3,0.0,0,NORMAL
1719729950.845522,192.168.238.128,192.168.238.155,1234,54074,TCP,114,0.0,0,MEDIUM
1719730032.455192,192.168.238.1,239.255.255.250,57829,1900,UDP,4,0.0,0,NORMAL
1719730032.463575,192.168.238.1,239.255.255.250,57833,1900,UDP,4,0.0,0,NORMAL
1719730032.497743,192.168.238.1,239.255.255.250,57837,1900,UDP,4,0.0,0,NORMAL
1719730132.941726,192.168.238.131,192.168.238.2,42847,53,UDP,2,0.0,0,NORMAL
1719730133.002636,192.168.238.131,192.168.238.2,40796,53,TCP,10,0.0,0,NORMAL
1719730152.461664,192.168.238.1,239.255.255.250,56067,1900,UDP,4,0.0,0,NORMAL
1719730152.481167,192.168.238.1,239.255.255.250,56071,1900,UDP,4,0.0,0,NORMAL
1719730152.508452,192.168.238.1,239.255.255.250,56075,1900,UDP,4,0.0,0,NORMAL
1719730179.317649,192.168.238.128,192.168.238.2,34326,53,UDP,2,0.0,0,NORMAL
1719730179.329921,192.168.238.128,64.233.164.198,56732,443,TCP,17,-0.1,0,LOW
1719730181.393529,192.168.238.128,192.168.238.2,34303,53,UDP,4,0.0,0,NORMAL
1719730181.406064,192.168.238.128,74.125.205.103,56684,443,TCP,22,-0.1,0,LOW
1719730181.419018,192.168.238.128,74.125.205.103,38376,443,UDP,976,0.0,0,MEDIUM
1719730181.491268,192.168.238.128,192.168.238.2,56177,53,UDP,2,-0.1,0,LOW
1719730181.510394,192.168.238.128,64.233.162.94,60986,80,TCP,18,-0.1,0,LOW
1719730182.042156,192.168.238.128,192.168.238.2,53464,53,UDP,4,-0.1,0,LOW
1719730182.050274,192.168.238.128,64.233.164.113,34169,443,UDP,24,0.0,0,NORMAL
1719730182.150873,192.168.238.128,192.168.238.2,52270,53,UDP,4,-0.1,0,LOW
1719730182.164718,192.168.238.128,64.233.163.94,51877,443,UDP,6,-0.1,0,LOW
1719730182.410551,192.168.238.128,192.168.238.2,34470,53,UDP,4,0.0,0,NORMAL
1719730182.424949,192.168.238.128,74.125.131.94,36354,443,TCP,21,0.0,0,NORMAL
1719730182.425268,192.168.238.128,74.125.131.94,36364,443,TCP,20,0.0,0,NORMAL
1719730182.437873,192.168.238.128,192.168.238.2,48083,53,UDP,4,0.0,0,NORMAL
1719730182.46388,192.168.238.128,74.125.131.155,57562,443,TCP,8,-0.1,0,LOW
1719730183.295442,192.168.238.128,192.168.238.2,49084,53,UDP,4,0.0,0,NORMAL
1719730183.316114,142.251.1.132,192.168.238.128,443,33656,UDP,21,0.0,0,NORMAL
1719730183.398834,142.251.1.132,192.168.238.128,443,48330,TCP,29,0.0,0,NORMAL
1719730184.292349,192.168.238.128,74.125.131.94,38936,443,TCP,19,0.0,0,NORMAL
1719730184.679444,192.168.238.128,192.168.238.2,34997,53,UDP,4,0.0,0,NORMAL
1719730184.697403,192.168.238.128,64.233.162.139,34976,443,TCP,6,0.0,0,NORMAL
1719730184.773926,192.168.238.128,192.168.238.2,36069,53,UDP,4,0.0,0,NORMAL
1719730184.780227,192.168.238.128,64.233.162.139,34982,443,TCP,6,0.0,0,NORMAL
1719730184.830498,192.168.238.128,192.168.238.2,53387,53,UDP,2,-0.1,0,LOW
1719730184.835283,192.168.238.128,64.233.162.139,34998,443,TCP,6,0.0,0,NORMAL
1719730184.864778,192.168.238.128,192.168.238.2,55481,53,UDP,4,-0.1,0,LOW
1719730184.871175,192.168.238.128,64.233.162.139,35002,443,TCP,6,0.0,0,NORMAL
1719730184.905321,192.168.238.128,192.168.238.2,42561,53,UDP,4,0.0,0,NORMAL
1719730184.910882,192.168.238.128,64.233.162.100,58314,443,TCP,6,-0.1,0,LOW
1719730184.945386,192.168.238.128,192.168.238.2,42459,53,UDP,4,0.0,0,NORMAL
1719730184.95229,192.168.238.128,64.233.162.101,44346,443,TCP,6,0.0,0,NORMAL
1719730184.985766,192.168.238.128,192.168.238.2,37715,53,UDP,4,0.0,0,NORMAL
1719730184.990528,192.168.238.128,64.233.162.102,41232,443,TCP,6,0.0,0,NORMAL
1719730185.023085,192.168.238.128,192.168.238.2,33467,53,UDP,4,0.0,0,NORMAL
1719730185.039951,192.168.238.128,64.233.162.113,49818,443,TCP,6,-0.1,0,LOW
1719730185.075533,192.168.238.128,192.168.238.2,37978,53,UDP,4,0.0,0,NORMAL
1719730185.088024,192.168.238.128,64.233.162.138,42158,443,TCP,6,0.0,0,NORMAL
1719730185.12163,192.168.238.128,192.168.238.2,57106,53,UDP,4,-0.1,0,LOW
1719730187.571425,192.168.238.128,192.168.238.2,59464,53,UDP,2,-0.1,0,LOW
1719730187.580521,192.168.238.128,192.168.238.2,35471,53,UDP,4,0.0,0,NORMAL
1719730187.581024,192.168.238.128,64.233.162.100,58320,443,TCP,6,-0.1,0,LOW
1719730187.606739,192.168.238.128,192.168.238.2,60487,53,UDP,4,-0.1,0,LOW
1719730187.779539,192.168.238.128,74.125.131.155,39760,443,TCP,8,0.0,0,NORMAL
1719730191.117546,192.168.238.128,64.233.162.100,58324,443,TCP,6,-0.1,0,LOW
1719730191.161109,192.168.238.128,64.233.162.139,35016,443,TCP,6,0.0,0,NORMAL
1719730191.190028,192.168.238.128,64.233.162.100,58336,443,TCP,6,-0.1,0,LOW
1719730191.237381,192.168.238.128,64.233.162.101,44354,443,TCP,6,0.0,0,NORMAL
1719730191.279301,192.168.238.128,64.233.162.102,41240,443,TCP,6,0.0,0,NORMAL
1719730191.322137,192.168.238.128,64.233.162.113,49826,443,TCP,6,-0.1,0,LOW
1719730191.349852,192.168.238.128,64.233.162.138,42164,443,TCP,6,0.0,0,NORMAL
1719730207.189869,192.168.238.131,192.168.238.2,56818,53,UDP,2,-0.1,0,LOW
1719730207.190241,192.168.238.131,192.168.238.2,57679,53,UDP,2,-0.1,0,LOW
1719730207.20421,192.168.238.131,34.120.208.123,37460,443,TCP,56,0.0,0,NORMAL
1719730207.230525,176.114.120.24,192.168.238.131,443,48900,TCP,406,0.0,0,MEDIUM
1719730207.919198,192.168.238.131,91.238.109.34,44358,443,TCP,45,0.0,0,NORMAL
1719730207.920196,192.168.238.131,91.238.109.34,44364,443,TCP,36,0.0,0,NORMAL
1719730208.032176,192.168.238.131,77.88.55.88,56754,443,TCP,24,-0.1,0,LOW
1719730208.051074,151.236.98.66,192.168.238.131,443,49346,UDP,342,0.0,0,MEDIUM
1719730208.064059,151.236.98.66,192.168.238.131,443,54736,TCP,28,0.0,0,NORMAL
1719730208.066528,192.168.238.131,193.17.93.93,36200,443,UDP,19,0.0,0,NORMAL
1719730208.100434,192.168.238.131,193.17.93.93,52993,443,UDP,15,-0.1,0,LOW
1719730208.1054,192.168.238.131,193.17.93.93,58350,443,TCP,25,-0.1,0,LOW
1719730208.117752,192.168.238.131,193.17.93.93,46254,443,UDP,11,0.0,0,NORMAL
1719730208.169442,151.236.97.66,192.168.238.131,443,35256,UDP,101,0.0,0,MEDIUM
1719730208.190015,192.168.238.131,193.17.93.93,40821,443,UDP,60,0.0,0,NORMAL
1719730208.193418,192.168.238.131,193.17.93.93,58356,443,TCP,23,-0.1,0,LOW
1719730208.194226,192.168.238.131,193.17.93.93,58358,443,TCP,27,-0.1,0,LOW
1719730208.197204,192.168.238.131,193.17.93.93,58374,443,TCP,24,-0.1,0,LOW
1719730208.205292,151.236.97.66,192.168.238.131,443,35348,UDP,15,0.0,0,NORMAL
1719730208.267213,192.168.238.131,193.17.93.93,36026,443,UDP,5,0.0,0,NORMAL
1719730208.277077,192.168.238.131,193.17.93.93,58382,443,TCP,26,-0.1,0,LOW
1719730208.281253,192.168.238.131,193.17.93.93,59023,443,UDP,5,-0.1,0,LOW
1719730208.287766,192.168.238.131,193.17.93.93,58396,443,TCP,26,-0.1,0,LOW
1719730208.293802,192.168.238.131,193.17.93.93,35931,443,UDP,5,0.0,0,NORMAL
1719730208.294476,192.168.238.131,193.17.93.93,58400,443,TCP,25,-0.1,0,LOW
1719730208.299828,151.236.97.66,192.168.238.131,443,39294,TCP,30,0.0,0,NORMAL
1719730208.30976,151.236.97.66,192.168.238.131,443,39300,TCP,29,0.0,0,NORMAL
1719730208.315196,192.168.238.131,193.17.93.93,58414,443,TCP,43,-0.1,0,LOW
1719730208.369289,192.168.238.131,64.233.164.95,51372,443,TCP,25,-0.1,0,LOW
1719730208.412181,178.154.131.215,192.168.238.131,443,44166,TCP,24,0.0,0,NORMAL
1719730208.513692,192.168.238.131,74.125.131.97,46384,443,UDP,8,0.0,0,NORMAL
1719730208.695816,176.114.122.24,192.168.238.131,443,53646,TCP,13,0.0,0,NORMAL
1719730208.918512,192.168.238.131,87.250.251.119,35336,443,TCP,3,0.0,0,NORMAL
1719730208.922905,151.236.101.244,192.168.238.131,443,35752,TCP,29,0.0,0,NORMAL
1719730209.220057,176.114.120.24,192.168.238.131,443,48902,TCP,33,0.0,0,NORMAL
1719730209.235783,176.114.122.2,192.168.238.131,443,52410,TCP,34,0.0,0,NORMAL
1719730210.173321,176.114.120.2,192.168.238.131,443,50678,TCP,36,0.0,0,NORMAL
1719730210.941575,192.168.238.131,192.168.238.2,33679,53,UDP,2,0.0,0,NORMAL
1719730210.941947,192.168.238.131,192.168.238.2,57296,53,UDP,2,-0.1,0,LOW
1719730210.969105,192.168.238.131,192.168.238.2,57214,53,UDP,2,-0.1,0,LOW
1719730211.004764,192.168.238.131,34.120.208.123,37474,443,TCP,38,0.0,0,NORMAL
1719730211.447759,192.168.238.131,192.168.238.2,51545,53,UDP,2,-0.1,0,LOW
1719730211.462703,192.168.238.131,34.120.208.123,37490,443,TCP,63,0.0,0,NORMAL
